time,low,high,open,close,volume
1503446400,4066.39,4247.88,4092.0,4140.58,4512.23885747
1503532800,4112.76,4349.99,4142.5,4312.03,4200.5877531
1503619200,4284.96,4451.46,4312.03,4360.0,4099.010632
1503705600,4260.02,4374.39,4360.0,4344.31,2871.96404122
1503792000,4309.87,4392.0,4344.32,4340.22,2891.75224628
1503878400,4200.0,4396.0,4343.5,4384.99,3451.85453891
1503964800,4350.0,4641.99,4384.99,4599.0,4424.72176031
1504051200,4501.01,4635.21,4599.01,4581.98,4039.03429959
1504137600,4580.85,4769.03,4581.98,4743.94,5734.47358604
1504224000,4707.62,4948.0,4743.94,4948.0,6771.31601644
1504310400,4500.0,4980.0,4948.0,4642.0,6011.96127959
1504396800,4524.25,4749.97,4642.39,4626.05,4558.32502623
1504483200,4234.17,4628.05,4626.05,4498.25,6507.45654733
1504569600,4242.53,4514.95,4498.46,4432.51,5647.52397226
1504656000,4431.01,4692.0,4432.51,4616.18,5498.05109394
1504742400,4477.26,4665.44,4616.18,4624.18,3547.12147677
1504828800,4140.42,4679.99,4624.18,4350.0,6461.93766274
1504915200,4181.49,4449.91,4350.0,4334.36,4179.70498152
1505001600,4139.01,4349.99,4334.36,4251.36,4404.85504158
1505088000,4115.52,4365.0,4251.36,4210.72,3929.38336831
1505174400,4080.05,4375.0,4210.72,4164.52,4575.87682583
1505260800,3730.03,4174.13,4164.52,3855.32,7230.41023968
1505347200,3230.05,3923.0,3855.61,3249.97,10195.5994121
1505433600,2975.01,3892.31,3249.99,3740.02,13339.5002894
1505520000,3600.0,4034.0,3740.02,3726.51,5514.18088283
1505606400,3480.38,3841.0,3726.51,3719.97,3952.01752678
1505692800,3717.56,4124.0,3719.98,4100.0,6319.99020318
1505779200,3851.0,4125.22,4100.0,3910.11,4499.71504397
1505865600,3850.01,4044.0,3910.11,3872.06,3697.09497557
1505952000,3573.0,3903.57,3872.07,3617.47,5566.68358499
1506038400,3509.99,3767.74,3617.47,3619.01,4858.49638875
1506124800,3580.0,3818.89,3619.01,3787.33,2620.17546743
1506211200,3630.01,3789.36,3787.33,3669.01,2072.37523846
1506297600,3669.01,3965.36,3669.01,3919.78,3235.81601875
1506384000,3854.29,3960.0,3919.98,3885.09,2301.90846299
1506470400,3881.04,4228.39,3885.09,4200.0,5038.5463457
1506556800,4123.5,4269.95,4200.0,4189.42,3202.29777567
1506643200,4015.21,4212.99,4189.42,4156.99,3798.33229912
1506729600,4143.53,4351.82,4156.99,4339.0,2599.06422494
1506816000,4258.68,4396.99,4339.01,4394.81,2218.24498779
1506902400,4354.99,4470.0,4394.81,4392.71,3605.81323036
1506988800,4242.42,4419.95,4392.71,4307.99,3304.51276471
1507075200,4179.99,4344.0,4307.99,4214.84,2485.20182988
1507161600,4150.01,4362.66,4214.84,4322.4,2537.28728473
1507248000,4299.99,4406.99,4320.02,4362.99,2795.70808651
1507334400,4320.0,4449.42,4363.0,4425.0,1716.93555865
1507420800,4421.33,4612.0,4425.0,4603.49,3068.44657481
1507507200,4561.01,4875.3,4603.5,4769.55,5147.97949219
1507593600,4703.05,4925.65,4769.55,4750.0,4805.6650829
1507680000,4720.39,4869.49,4750.0,4814.99,2878.80476846
1507766400,4809.97,5440.0,4814.99,5440.0,6835.64154601
1507852800,5390.0,5865.47,5440.0,5624.8,7562.94000432
1507939200,5567.86,5839.8,5624.87,5819.13,3612.27582993
1508025600,5455.5,5849.83,5819.13,5693.7,3668.8076266
1508112000,5575.63,5785.3,5693.7,5754.9,3306.89293239
1508198400,5525.21,5769.55,5754.9,5594.0,3252.63745814
1508284800,5103.6,5600.0,5593.97,5574.44,6102.68031935
1508371200,5529.44,5744.8,5574.02,5704.01,3355.8600331
1508457600,5630.0,6063.99,5704.0,5989.1,5246.94184619
1508544000,5868.77,6189.1,5989.1,6024.85,5041.642111
1508630400,5755.95,6082.18,6024.85,6005.05,3575.52654562
1508716800,5651.84,6057.02,6005.05,5905.99,5835.57175049
1508803200,5467.6,5906.0,5906.0,5525.43,5646.09780274
1508889600,5376.72,5765.0,5525.43,5739.97,4888.37720104
1508976000,5701.0,5985.0,5739.97,5891.61,4042.64079295
1509062400,5708.8,5998.0,5891.61,5780.0,3473.10291862
1509148800,5715.0,5893.97,5780.0,5752.01,2430.65234174
1509235200,5729.84,6288.13,5752.01,6140.01,3304.4513468
1509321600,6028.06,6200.0,6140.01,6124.16,3082.87589097
1509408000,6099.0,6472.13,6124.16,6445.01,4826.81833211
1509494400,6365.57,6783.69,6445.01,6783.69,7448.74988643
1509580800,6760.6,7445.0,6783.69,7039.98,10030.190684
1509667200,6955.89,7449.99,7039.99,7170.01,7136.76853565
1509753600,7011.37,7498.0,7170.01,7410.0,4274.9126288
1509840000,7312.0,7630.0,7412.35,7392.0,5048.70600434
1509926400,6900.73,7432.34,7391.95,6969.76,6589.24427232
1510012800,6969.69,7232.81,6969.76,7126.63,5272.00257167
1510099200,7034.9,7898.0,7128.99,7467.96,8703.953929
1510185600,7080.0,7470.01,7467.97,7156.0,5902.12183136
1510272000,6427.03,7349.01,7156.0,6577.62,8975.6480178
1510358400,6201.02,6894.83,6577.63,6346.7,8437.95661253
1510444800,5511.11,6484.97,6346.64,5886.35,8486.9420587
1510531200,5850.0,6840.0,5886.35,6535.87,8197.80048142
1510617600,6465.41,6748.0,6535.87,6605.0,5361.96343556
1510704000,6605.0,7348.0,6605.0,7294.0,7233.85321423
1510790400,7130.0,7985.37,7294.0,7838.53,7797.58485954
1510876800,7537.01,7988.5,7838.54,7714.71,6866.22567857
1510963200,7502.0,7847.98,7714.7,7777.01,4758.09289954
1511049600,7700.12,8098.62,7777.01,8031.82,4554.39234304
1511136000,7969.0,8293.23,8031.83,8256.01,6004.27382616
1511222400,7803.15,8375.0,8256.01,8109.0,7899.97414842
1511308800,8103.13,8298.98,8109.0,8250.0,4813.61942649
1511395200,8031.16,8274.98,8250.0,8031.17,4397.53816197
1511481600,7906.2,8324.0,8031.16,8215.01,5558.11855569
1511568000,8203.98,8795.5,8215.01,8795.5,6195.62811679
1511654400,8795.5,9595.82,8795.5,9401.11,8075.0933897
1511740800,9401.1,9795.0,9401.11,9768.71,8296.56144789
1511827200,9708.82,9989.95,9768.71,9949.0,6926.91353717
1511913600,8595.55,11485.0,9949.0,9920.0,12478.4401464
1512000000,9135.6,10850.0,9920.81,9903.01,8530.50998972
1512086400,9517.0,10937.0,9903.01,10869.84,8390.39425585
1512172800,10701.0,11100.0,10869.85,10930.24,6352.83056307
1512259200,10601.03,11891.0,10930.24,11290.0,7132.13682696
1512345600,10950.01,11643.98,11290.0,11643.98,6025.14947783
1512432000,11535.0,11875.0,11643.99,11718.35,5970.74982552
1512518400,11717.51,14399.99,11718.34,14090.0,10957.5510326
1512604800,13500.0,19528.07,14090.0,17390.01,12260.4195143
1512691200,13790.0,17776.0,17390.01,16367.03,10741.9622001
1512777600,13550.0,16499.0,16367.03,15309.98,6900.54702785
1512864000,13501.0,16290.8,15309.99,15250.0,8799.77103489
1512950400,15209.6,17493.0,15290.01,16885.76,7677.05073635
1513036800,16375.0,18149.98,16885.76,17730.12,7460.42985095
1513123200,15700.0,17900.0,17730.12,16689.61,7536.37893618
1513209600,16259.0,17199.6,16689.62,16749.78,4701.29701637
1513296000,16745.0,17899.0,16749.79,17738.0,6597.25176893
1513382400,17630.0,19797.0,17738.68,19650.01,6656.36867441
1513468800,19016.72,19891.99,19650.02,19378.99,4979.85589431
1513555200,18201.4,19385.0,19378.99,19039.01,6249.64486409
1513641600,16800.0,19097.0,19039.01,17838.73,7733.23046885
1513728000,14059.48,17889.99,17838.73,16496.9,8378.88763406
1513814400,15158.11,17364.57,16496.9,15758.8,5649.31503723
1513900800,10400.0,15974.94,15758.8,14210.57,14819.6059443
1513987200,13750.0,16261.0,14229.47,15075.89,8959.84117453
1514073600,13210.0,15105.03,15100.0,14221.94,7330.3421649
1514160000,13500.0,14774.0,14221.94,14171.98,4626.21360104
1514246400,14171.98,16146.95,14171.99,15790.88,6544.07748355
1514332800,14528.0,16490.0,15790.88,15367.08,6891.62123891
1514419200,13500.0,15489.0,15360.01,14450.01,8739.52792952
1514505600,14041.81,15105.34,14450.01,14565.05,6396.36889279
1514592000,12500.0,14639.79,14600.0,12839.99,7965.95717074
1514678400,12636.5,14280.26,12839.98,13863.13,5911.69850934
1514764800,12952.5,13889.0,13863.14,13480.01,4396.91265779
1514851200,13005.0,15275.0,13480.0,14781.51,7298.10350312
1514937600,14628.0,15400.0,14781.52,15098.14,6253.22604409
1515024000,14240.01,15400.0,15098.23,15144.99,6851.25056822
1515110400,14824.05,17178.0,15145.0,16960.01,6545.65634446
1515196800,16251.01,17174.0,16960.01,17098.99,4611.15045132
1515283200,15755.01,17115.01,17099.0,16174.22,4095.19218742
1515369600,14000.0,16275.0,16174.22,14993.74,6870.60812782
1515456000,14230.01,15384.0,14993.73,14480.99,5488.30133795
1515542400,13550.01,14875.18,14481.0,14875.18,7173.28096908
1515628800,12800.01,14970.0,14875.17,13308.06,7398.67836042
1515715200,12900.0,14080.83,13308.06,13820.0,5265.4673211
1515801600,13792.25,14500.0,13820.0,14187.95,3802.15969037
1515888000,13110.0,14332.85,14187.94,13656.23,3753.9548789
1515974400,13416.0,14253.0,13656.23,13590.0,3686.58302985
1516060800,9928.62,13643.66,13590.0,11570.01,12283.461364
1516147200,9017.41,12358.89,11570.01,11200.01,13452.5158049
1516233600,10687.21,12122.5,11204.64,11305.53,8725.49199493
1516320000,11050.0,11973.99,11280.0,11498.99,5692.11622307
1516406400,11498.99,12985.55,11499.0,12762.8,6015.32904925
1516492800,11118.0,12762.8,12762.8,11518.17,5612.69891081
1516579200,10025.0,11849.0,11518.17,10766.7,6792.3661591
1516665600,9945.0,11370.0,10766.7,10824.94,6437.52741102
1516752000,10457.0,11450.0,10824.95,11356.79,4909.17478287
1516838400,10851.0,11690.0,11356.79,11118.0,4227.38560162
1516924800,10305.0,11570.0,11118.0,11086.89,5971.57822668
1517011200,10850.0,11494.08,11086.88,11319.0,4366.99159648
1517097600,11234.38,11695.0,11319.01,11536.0,4884.687573
1517184000,10840.0,11570.0,11536.0,11123.01,3993.48090111
1517270400,9714.84,11150.0,11123.01,9995.0,6827.75212819
1517356800,9601.02,10299.95,9995.0,10099.99,5529.03636149
1517443200,8400.0,10166.25,10099.99,9014.23,8793.20662044
1517529600,7540.0,9080.0,9014.22,8787.52,12129.1371175
1517616000,8124.09,9499.0,8785.0,9240.0,6843.27625782
1517702400,7859.0,9350.0,9227.8,8167.91,6840.8616696
1517788800,6425.75,8349.16,8167.9,6905.19,13054.9363109
1517875200,5873.0,7948.89,6905.2,7688.46,19230.6292337
1517961600,7212.82,8650.0,7691.26,7575.75,12421.0217933
1518048000,7561.94,8625.0,7575.76,8218.1,8223.05049998
1518134400,7750.0,8700.0,8218.07,8671.01,7045.46887438
1518220800,8155.0,9090.0,8671.0,8547.49,6763.74950823
1518307200,7851.0,8547.49,8547.48,8072.99,5030.0790408
1518393600,8072.99,8950.0,8073.0,8872.28,5192.89066442
1518480000,8393.1,8925.0,8872.27,8520.01,4254.99262118
1518566400,8520.0,9482.5,8520.01,9472.98,6591.74356485
1518652800,9342.46,10249.81,9472.98,10031.23,7689.26433633
1518739200,9730.01,10307.68,10027.8,10167.49,5089.09523406
1518825600,10057.0,11149.0,10167.49,11121.5,5717.071997
1518912000,10159.0,11299.1,11121.5,10380.04,6455.19217866
1518998400,10297.39,11274.11,10380.04,11140.0,4521.89872476
1519084800,11000.0,11775.0,11140.0,11235.57,6387.22996558
1519171200,10250.0,11278.48,11235.57,10454.27,7300.44946592
1519257600,9715.27,10900.0,10450.01,9830.0,7196.85623686
1519344000,9576.43,10390.77,9830.0,10144.99,5921.42987772
1519430400,9372.72,10494.14,10144.0,9688.62,5485.34607002
1519516800,9324.75,9850.0,9688.61,9597.99,3621.78217228
1519603200,9404.0,10447.74,9600.0,10300.0,4919.86303896
1519689600,10134.02,10845.07,10300.0,10566.57,4916.59026931
1519776000,10263.0,11044.0,10556.29,10307.27,4989.62301078
1519862400,10213.99,11075.0,10307.26,10895.92,4258.14592688
1519948800,10765.0,11149.0,10895.93,11000.0,4336.0689863
1489795200,938.01,970.0,948.25,970.0,271.90124364
1489881600,969.97,1061.68,970.0,1019.12,4118.52242498
1489968000,1011.24,1051.96,1019.1,1045.98,2162.39992912
1490054400,1043.96,1120.0,1046.75,1114.42,3503.71404747
1490140800,987.16,1114.94,1114.42,1038.54,3327.88220125
1490227200,1013.68,1054.68,1038.94,1025.14,1739.41379179
1490313600,922.72,1030.08,1025.13,934.85,4168.38328489
1490400000,890.51,973.68,933.93,963.89,4585.70866682
1490486400,949.07,1005.0,963.72,973.08,2778.2313255
1490572800,961.1,1045.9,973.97,1041.87,2895.06416105
1490659200,1016.79,1067.6,1042.27,1045.21,2533.77288181
1490745600,1007.63,1058.1,1045.54,1043.27,3003.06847538
1490832000,1022.27,1052.42,1043.09,1042.09,2509.84375877
1490918400,1040.75,1094.1,1042.32,1088.99,4044.06404243
1491004800,1071.46,1110.94,1088.99,1092.0,2571.00448165
1491091200,1080.84,1118.99,1092.0,1113.73,2661.16878693
1491177600,1112.25,1168.26,1113.23,1152.3,3455.39716213
1491264000,1126.1,1164.13,1152.09,1143.99,2661.50169874
1491350400,1115.55,1144.96,1143.98,1132.99,2995.5778957
1491436800,1132.98,1206.91,1132.99,1192.3,3500.48150156
1491523200,1175.89,1202.92,1192.29,1193.99,2223.58000922
1491609600,1173.79,1197.98,1194.0,1184.5,1517.50693556
1491696000,1176.57,1220.98,1184.5,1210.98,2047.31449191
1491782400,1201.03,1219.42,1210.99,1210.0,1801.67403234
1491868800,1200.51,1234.0,1210.0,1222.79,2040.45497846
1491955200,1209.98,1227.86,1224.0,1214.18,2126.59506062
1492041600,1148.98,1219.48,1214.68,1176.63,2134.25831689
1492128000,1170.71,1196.54,1177.05,1173.09,1950.13214952
1492214400,0.06,1190.99,1173.13,1178.84,1155.71004848
1492300800,1173.08,1189.84,1178.84,1177.97,1051.70303297
1492387200,1170.94,1197.1,1177.63,1189.92,1754.35454914
1492473600,1189.87,1206.58,1190.95,1201.96,1651.80689009
1492560000,1191.35,1215.31,1201.88,1214.21,1606.34309537
1492646400,1212.33,1240.57,1214.22,1236.15,2216.11101665
1492732800,1236.15,1258.59,1236.15,1250.05,1951.73399577
1492819200,1221.55,1252.74,1249.98,1246.99,2469.92544927
1492905600,1236.5,1254.0,1246.79,1251.93,1881.12922292
1492992000,1246.32,1261.14,1251.91,1257.28,1879.51555815
1493078400,1256.18,1287.0,1256.65,1281.16,2509.84855752
1493164800,1279.59,1320.0,1281.18,1298.4,2910.88357137
1493251200,1295.8,1360.0,1297.56,1349.45,3092.51390178
1493337600,1300.22,1380.42,1349.77,1353.33,4097.35246926
1493424000,1335.75,1369.5,1352.96,1365.34,3000.21623367
1493510400,1336.02,1391.8,1364.98,1384.55,2860.06686295
1493596800,1380.01,1466.24,1384.55,1436.5,5155.80340236
1493683200,1427.41,1492.93,1436.5,1471.99,3996.42578391
1493769600,1453.84,1533.0,1471.79,1533.0,6398.33092896
1493856000,1485.14,1665.0,1533.0,1563.36,8312.30981732
1493942400,1535.13,1630.0,1561.47,1551.3,5336.08700615
1494028800,1551.3,1598.89,1551.3,1585.4,3748.76934795
1494115200,1564.29,1618.31,1585.49,1609.57,5011.38700248
1494201600,1608.53,1712.96,1611.1,1712.96,5727.61318985
1494288000,1662.24,1794.68,1712.99,1720.43,4859.37160826
1494374400,1692.17,1799.99,1720.24,1794.97,4510.91564264
1494460800,1771.42,1889.0,1794.95,1837.93,5484.13160498
1494547200,1651.01,1838.0,1837.98,1695.57,3869.2059407
1494633600,1610.0,1792.74,1695.56,1792.73,3114.51030927
1494720000,1767.97,1828.25,1791.7,1799.99,2112.37996196
1494806400,1703.97,1802.96,1799.98,1747.81,3246.15523384
1494892800,1690.69,1777.48,1747.81,1777.02,3881.83489083
1494979200,1745.09,1840.0,1777.49,1813.23,4311.49575396
1495065600,1801.25,1900.0,1813.23,1898.71,3459.60642357
1495152000,1891.88,1979.99,1899.47,1976.23,6610.96922282
1495238400,1970.21,2059.0,1976.22,2058.91,5297.57734896
1495324800,1990.08,2102.63,2058.89,2057.0,5997.65424198
1495411200,1975.02,2298.0,2056.99,2123.29,7545.54170692
1495497600,2101.92,2282.99,2123.29,2272.75,6294.86075572
1495584000,2266.51,2474.5,2272.74,2432.97,7257.01198078
1495670400,2231.86,2806.0,2432.96,2362.13,7799.69142113
1495756800,2052.02,2680.0,2362.17,2273.3,7670.02798238
1495843200,1913.43,2351.98,2276.46,2099.99,8825.7226266
1495929600,2099.86,2340.8,2099.99,2232.78,5736.83891728
1496016000,2141.12,2357.78,2237.0,2279.48,5219.93104387
1496102400,2114.54,2336.67,2279.18,2191.6,5353.35245372
1496188800,2175.0,2338.91,2191.6,2303.29,6515.39978122
1496275200,2302.05,2487.98,2303.61,2419.97,6368.58738155
1496361600,2380.39,2478.99,2419.98,2478.99,4354.09137515
1496448000,2448.0,2599.0,2478.99,2548.05,4649.20126534
1496534400,2469.99,2556.1,2548.3,2521.36,3779.61625657
1496620800,2517.03,2698.0,2521.43,2698.0,4599.34784789
1496707200,2675.66,2938.54,2698.0,2871.29,7851.42182097
1496793600,2599.0,2885.0,2871.29,2690.48,5082.95910529
1496880000,2630.01,2808.75,2690.02,2799.73,4478.69357255
1496966400,2786.97,2860.21,2799.76,2810.22,4015.25119616
1497052800,2801.25,2940.7,2811.37,2933.77,5167.23761229
1497139200,2881.0,2998.99,2931.16,2998.98,5546.07297458
1497225600,2465.02,2999.99,2998.98,2653.01,10273.358869
1497312000,2649.7,2796.79,2654.36,2709.01,6566.99554859
1497398400,2330.0,2824.57,2709.02,2432.21,8003.35001799
1497484800,2050.11,2525.0,2432.21,2409.98,11334.6779595
1497571200,2289.4,2523.27,2409.98,2480.43,6732.293713
1497657600,2423.7,2678.8,2480.44,2634.94,4715.97857409
1497744000,2455.01,2670.0,2634.94,2515.25,4083.66398632
1497830400,2483.23,2597.0,2515.25,2596.98,4275.96148279
1497916800,2587.71,2774.99,2596.99,2725.12,4831.72486792
1498003200,2560.01,2781.58,2725.11,2643.35,5029.61204989
1498089600,2598.0,2724.69,2643.33,2679.99,4045.89614166
1498176000,2665.0,2740.8,2679.93,2690.75,2917.14566981
1498262400,2503.06,2718.35,2690.76,2574.84,4213.93806636
1498348800,2430.05,2624.98,2574.86,2505.61,4740.80483777
1498435200,2258.39,2561.11,2505.61,2407.91,7000.29216924
1498521600,2264.09,2575.0,2407.91,2575.0,8125.33563699
1498608000,2457.0,2604.99,2573.22,2553.12,6116.17380146
1498694400,2510.2,2591.8,2553.13,2531.0,3237.83342683
1498780800,2446.2,2554.01,2531.16,2455.19,3845.37771862
1498867200,2400.1,2513.76,2455.19,2423.63,2659.0358998
1498953600,2385.32,2537.04,2424.08,2516.57,3396.12872213
1499040000,2479.75,2584.78,2515.37,2542.4,3455.74959404
1499126400,2542.39,2636.03,2542.41,2602.0,3536.61558193
1499212800,2551.37,2630.24,2602.0,2618.48,4032.10436989
1499299200,2580.7,2622.99,2616.96,2604.79,4219.35238046
1499385600,2472.0,2607.54,2604.89,2501.15,4970.85316777
1499472000,2471.23,2563.44,2501.15,2560.74,3051.01834357
1499558400,2500.01,2579.23,2560.84,2507.46,2269.97272947
1499644800,2250.0,2523.0,2508.0,2335.2,4519.25270969
1499731200,2265.02,2409.99,2330.93,2310.01,4960.39229726
1499817600,2250.0,2413.73,2310.0,2384.36,5148.88225461
1499904000,2308.16,2416.79,2384.35,2340.0,4225.74733434
1499990400,2150.0,2349.0,2340.0,2217.04,4462.25920985
1500076800,1965.21,2224.8,2217.02,1965.24,4705.78996077
1500163200,1759.21,2043.89,1964.33,1910.86,5609.81284169
1500249600,1910.26,2237.01,1911.79,2233.63,7359.70245565
1500336000,2134.41,2392.04,2235.14,2308.15,7340.65086402
1500422400,2216.0,2394.39,2307.48,2258.99,5819.20389715
1500508800,2258.99,2955.9,2258.99,2871.94,8761.15044432
1500595200,2610.11,2878.56,2873.45,2657.45,6910.44378108
1500681600,2647.0,2869.42,2661.05,2825.28,3928.15999262
1500768000,2692.13,2848.0,2825.27,2754.28,3290.19040071
1500854400,2726.87,2799.2,2755.19,2762.13,3091.49645405
1500940800,2449.69,2781.48,2761.68,2564.0,6130.13506611
1501027200,2404.2,2613.99,2564.0,2525.99,4680.53782338
1501113600,2514.11,2686.19,2525.98,2664.99,3985.94275503
1501200000,2656.02,2825.0,2664.99,2786.07,5910.47173979
1501286400,2656.87,2790.67,2786.07,2700.21,3553.35735499
1501372800,2560.28,2739.97,2700.2,2723.99,1973.58004012
1501459200,2700.0,2899.99,2723.99,2858.43,3472.13068295
1501545600,2677.2,2924.91,2856.89,2732.59,2982.55596591
1501632000,2650.0,2757.52,2731.6,2699.9,3707.13167943
1501718400,2699.89,2799.0,2699.9,2787.05,3519.01047686
1501804800,2761.15,2877.34,2787.05,2857.34,3099.26531108
1501891200,2857.34,3335.0,2857.34,3243.49,6404.31404378
1501977600,3150.35,3278.42,3243.5,3222.22,3175.11097332
1502064000,3190.0,3416.0,3222.22,3398.23,4619.11535432
1502150400,3349.91,3488.84,3398.23,3422.43,6083.21761783
1502236800,3233.01,3426.42,3423.28,3342.8,5714.27516338
1502323200,3317.05,3448.0,3342.8,3444.98,4290.127542
1502409600,3421.65,3724.94,3444.98,3656.14,6094.78373972
1502496000,3622.88,3974.0,3656.14,3874.0,6340.49224084
1502582400,3852.08,4199.52,3874.0,4060.47,7692.62810663
1502668800,3985.18,4328.0,4060.47,4320.67,7295.11935937
1502755200,3807.15,4434.42,4320.53,4159.93,9702.33901891
1502841600,3929.0,4385.5,4159.93,4370.01,6641.87522482
1502928000,4185.34,4469.0,4370.01,4280.01,6766.88366705
1503014400,3963.13,4350.0,4280.01,4101.72,7354.15321383
1503100800,4000.0,4186.09,4101.72,4157.41,4646.8158998
1503187200,4044.52,4182.96,4157.41,4050.99,3299.03332483
1503273600,3955.99,4089.99,4050.99,4002.0,4418.5500623
1503360000,3599.99,4141.0,4002.0,4092.0,7179.85659375
1503446400,4066.39,4247.88,4092.0,4140.58,4512.23885747
1503532800,4112.76,4349.99,4142.5,4312.03,4200.5877531
1503619200,4284.96,4451.46,4312.03,4360.0,4099.291732
1503705600,4260.02,4374.39,4360.0,4344.31,2872.05543891
1503792000,4309.87,4392.0,4344.32,4340.22,2891.75224628
1503878400,4200.0,4396.0,4343.5,4384.99,3451.85453891
1503964800,4350.0,4641.99,4384.99,4599.0,4424.57676941
1504051200,4501.01,4635.21,4599.01,4581.98,4039.48718319
1504137600,4580.85,4769.03,4581.98,4743.94,5734.73704254
1504224000,4707.62,4948.0,4743.94,4948.0,6771.79259644
1504310400,4500.0,4980.0,4948.0,4642.0,6005.31918459
1504396800,4524.25,4749.97,4642.39,4626.05,4557.57610995
1504483200,4234.17,4628.05,4626.05,4498.25,6507.35854427
1504569600,4242.53,4514.95,4498.46,4432.51,5647.52397226
1504656000,4431.01,4692.0,4432.51,4616.18,5497.89731047
1504742400,4477.26,4665.44,4616.18,4624.18,3547.12147677
1504828800,4140.42,4679.99,4624.18,4350.0,6461.93766274
1504915200,4181.49,4449.91,4350.0,4334.36,4179.70498152
1505001600,4139.01,4349.99,4334.36,4251.36,4404.85504158
1505088000,4115.52,4365.0,4251.36,4210.72,3929.38336831
1505174400,4080.05,4375.0,4210.72,4164.52,4575.80235632
1505260800,3730.03,4174.13,4164.52,3855.32,7230.38799509
1505347200,3230.05,3923.0,3855.61,3249.97,10195.5994121
1505433600,2975.01,3892.31,3249.99,3740.02,13338.9004573
1505520000,3600.0,4034.0,3740.02,3726.51,5514.31453204
1505606400,3480.38,3841.0,3726.51,3719.97,3952.01752678
1505692800,3717.56,4124.0,3719.98,4100.0,6319.99020318
1505779200,3851.0,4125.22,4100.0,3910.11,4500.43356897
1505865600,3850.01,4044.0,3910.11,3872.06,3697.09497557
1505952000,3573.0,3903.57,3872.07,3617.47,5567.1424689
1506038400,3509.99,3767.74,3617.47,3619.01,4858.64142748
1506124800,3580.0,3818.89,3619.01,3787.33,2620.49815315
1506211200,3630.01,3789.36,3787.33,3669.01,2072.37523846
1506297600,3669.01,3965.36,3669.01,3919.78,3235.68601875
1506384000,3854.29,3960.0,3919.98,3885.09,2301.90872281
1506470400,3881.04,4228.39,3885.09,4200.0,5039.38712439
1506556800,4123.5,4269.95,4200.0,4189.42,3202.29777567
1506643200,4015.21,4212.99,4189.42,4156.99,3798.69839336
1506729600,4143.53,4351.82,4156.99,4339.0,2599.09922494
1506816000,4258.68,4396.99,4339.01,4394.81,2218.24498779
1506902400,4354.99,4470.0,4394.81,4392.71,3605.81323036
1506988800,4242.42,4419.95,4392.71,4307.99,3316.78128705
1507075200,4179.99,4344.0,4307.99,4214.84,2485.20182988
1507161600,4150.01,4362.66,4214.84,4322.4,2537.31729911
1507248000,4299.99,4406.99,4320.02,4362.99,2795.70808651
1507334400,4320.0,4449.42,4363.0,4425.0,1716.93555865
1507420800,4421.33,4612.0,4425.0,4603.49,3068.44657481
1507507200,4561.01,4875.3,4603.5,4769.55,5147.97449219
1507593600,4703.05,4925.65,4769.55,4750.0,4805.6650829
1507680000,4720.39,4869.49,4750.0,4814.99,2878.81526639
1507766400,4809.97,5440.0,4814.99,5440.0,6835.64154601
1507852800,5390.0,5865.47,5440.0,5624.8,7562.25685691
1507939200,5567.86,5839.8,5624.87,5819.13,3612.27582993
1508025600,5455.5,5849.83,5819.13,5693.7,3668.08832234
1508112000,5575.63,5785.3,5693.7,5754.9,3306.89293239
1508198400,5525.21,5769.55,5754.9,5594.0,3252.63745814
1508284800,5103.6,5600.0,5593.97,5574.44,6102.68031935
1508371200,5529.44,5744.8,5574.02,5704.01,3353.03702213
1508457600,5630.0,6063.99,5704.0,5989.1,5247.07763275
1508544000,5868.77,6189.1,5989.1,6024.85,5041.642111
1508630400,5755.95,6082.18,6024.85,6005.05,3575.57441453
1508716800,5651.84,6057.02,6005.05,5905.99,5835.57175049
1508803200,5467.6,5906.0,5906.0,5525.43,5643.85904347
1508889600,5376.72,5765.0,5525.43,5739.97,4888.42336328
1508976000,5701.0,5985.0,5739.97,5891.61,4043.67123357
1509062400,5708.8,5998.0,5891.61,5780.0,3473.10291862
1509148800,5715.0,5893.97,5780.0,5752.01,2430.65234174
1509235200,5729.84,6288.13,5752.01,6140.01,3304.4513468
1509321600,6028.06,6200.0,6140.01,6124.16,3082.87589097
1509408000,6099.0,6472.13,6124.16,6445.01,4828.14491187
1509494400,6365.57,6783.69,6445.01,6783.69,7448.62389691
1509580800,6760.6,7445.0,6783.69,7039.98,10031.5270095
1509667200,6955.89,7449.99,7039.99,7170.01,7137.81361331
1509753600,7011.37,7498.0,7170.01,7410.0,4274.9126288
1509840000,7312.0,7630.0,7412.35,7392.0,5048.70600434
1509926400,6900.73,7432.34,7391.95,6969.76,6586.44010037
1510012800,6969.69,7232.81,6969.76,7126.63,5272.00257167
1510099200,7034.9,7898.0,7128.99,7467.96,8710.10580639
1510185600,7080.0,7470.01,7467.97,7156.0,5898.30960065
1510272000,6427.03,7349.01,7156.0,6577.62,8975.39895779
1510358400,6201.02,6894.83,6577.63,6346.7,8437.95661253
1510444800,5511.11,6484.97,6346.64,5886.35,8487.0707242
1510531200,5850.0,6840.0,5886.35,6535.87,8198.34457832
1510617600,6465.41,6748.0,6535.87,6605.0,5360.52734483
1510704000,6605.0,7348.0,6605.0,7294.0,7232.67317809
1510790400,7130.0,7985.37,7294.0,7838.53,7797.702391
1510876800,7537.01,7988.5,7838.54,7714.71,6866.22567857
1510963200,7502.0,7847.98,7714.7,7777.01,4758.09289954
